10054120,https://www.tv2.no/a/10054120,Sport,Fotball,"{""cristiano ronaldo"",sport,""serie a"",parma,juventus,fotball}",tv2,2018-09-01 22:43:00+02,Ronaldo fortsatt uten Juve-scoring,f
m69PQl,https://www.vg.no/sport/fotball/i/m69PQl/moi-forbannet-paa-motstander-har-en-grense-jeg-ogsaa,Sport,Fotball,"{sport,fotball}",vg,2018-09-07 08:48:00+02,«Moi» forbannet på motstander: – Har en grense jeg også,f
BJKWAl,https://www.vg.no/sport/fotball/i/BJKWAl/king-om-johansens-reaksjon-elsker-at-han-viser-folk-fingeren,Sport,Fotball,"{""herrelandslaget fotball"",""lars lagerbäck"",sport,fotball}",vg,2018-09-07 06:29:00+02,King om Johansens reaksjon: – Elsker at han viser folk fingeren,f
ngxQ8J,https://www.vg.no/sport/fotball/i/ngxQ8J/lekkasjer-irriterer-landslagsgutta-skjoenner-ikke-hvordan,Sport,Fotball,"{""herrelandslaget fotball"",""lars lagerbäck"",sport,fotball}",vg,2018-09-07 00:29:00+02,Lekkasjer irriterer landslagsgutta: – Skjønner ikke hvordan,f
jPEl2o,https://www.vg.no/sport/fotball/i/jPEl2o/vg-boersen-kunne-blitt-vraket-var-banens-beste,Sport,Fotball,"{""herrelandslaget fotball"",sport,fotball}",vg,2018-09-06 22:37:00+02,VG-børsen: Kunne blitt vraket - var banens beste,f
xRkgoG,https://www.vg.no/sport/fotball/i/xRkgoG/det-er-saa-typisk-han,Sport,Fotball,"{""herrelandslaget fotball"",""lars lagerbäck"",sport,fotball}",vg,2018-09-06 22:35:00+02,Det er så typisk han,f
m69Qbq,https://www.vg.no/sport/fotball/i/m69Qbq/danskene-enige-stiller-sitt-beste-lag-mot-wales,Sport,Fotball,"{""dansk fotball"",sport,fotball}",vg,2018-09-06 20:21:00+02,Danskene enige - stiller sitt beste lag mot Wales,f
yvd46E,https://www.vg.no/sport/fotball/i/yvd46E/altibox-forlenger-millionavtale-med-eliteserien,Sport,Fotball,"{eliteserien,sport,fotball}",vg,2018-09-06 18:09:00+02,Altibox forlenger millionavtale med Eliteserien,f
9m4KpM,https://www.vg.no/sport/fotball/i/9m4KpM/vg-kartlegging-nesten-ingen-bergensere-paa-landslaget-de-maa-se-seg-selv-i-speilet,Sport,Fotball,"{""herrelandslaget fotball"",sport,fotball}",vg,2018-09-06 15:23:00+02,VG-kartlegging: Nesten ingen bergensere på landslaget: – De må se seg selv i speilet,f
vm75nm,https://www.vg.no/sport/fotball/i/vm75nm/maars-johnsen-ble-satt-ut-av-klubbens-regime-helt-sykt,Sport,Fotball,"{""herrelandslaget fotball"",""bjørn maars johnsen"",""nederlandsk fotball"",""az alkmaar"",sport,fotball}",vg,2018-09-06 10:05:00+02,Maars Johnsen ble satt ut av klubbens regime: – Helt sykt,f
On9rjO,https://www.vg.no/sport/fotball/i/On9rjO/kaptein-johansen-innser-at-han-kan-bli-vraket,Sport,Fotball,"{""herrelandslaget fotball"",sport,fotball}",vg,2018-09-06 08:30:00+02,Kaptein Johansen innser at han kan bli vraket,f
l1yVgo,https://www.vg.no/sport/fotball/i/l1yVgo/griezmann-reagerer-paa-fifa-kaaring-det-er-en-bisarr-avgjoerelse,Sport,Fotball,"{tippetips,""frankrikes herrelandslag fotball"",""tysklands herrelandslag fotball"",fifa,sport,fotball}",vg,2018-09-06 08:27:00+02,Griezmann reagerer på FIFA-kåring: – Det er en bisarr avgjørelse,f
gPn6Q9,https://www.vg.no/sport/fotball/i/gPn6Q9/molde-spillers-advokat-hardt-ut-mot-josimar-paastander,Sport,Fotball,"{voldtekt,fotball,""molde fk"",sport,fotball}",vg,2018-09-06 01:01:00+02,Molde-spillers advokat hardt ut mot Josimar-påstander,f
10054890,https://www.tv2.no/a/10054890,Sport,Fotball,"{eredivisie,""bjørn maars johnsen"",""az alkmaar"",sport,vitesse,fotball,""martin ødegaard""}",tv2,2018-09-02 16:59:00+02,"Bjørn Maars Johnsen-scoring til liten nytte, stortap for Ødegaard",t
10054718,https://www.tv2.no/a/10054718,Sport,Fotball,"{sport,arsenal,fotball,""premier league"",cardiff}",tv2,2018-09-02 16:23:00+02,Lacazette reddet Arsenal fra flause,t
0EyQRJ,https://www.vg.no/sport/fotball/i/0EyQRJ/keeper-debutanten-reddet-frankrike,Sport,Fotball,"{""internasjonal fotball"",""frankrikes herrelandslag fotball"",""tysklands herrelandslag fotball"",sport,fotball}",vg,2018-09-06 22:38:00+02,Keeper-debutanten reddet Frankrike,t
10054829,https://www.tv2.no/a/10054829,Sport,Fotball,"{""premier league"",fotball,burnley,""romelu lukaku"",sport,""manchester united""}",tv2,2018-09-02 18:52:00+02,Lukaku brennhet da United slo tilbake: - Det oser lettelse,t
7lO6z3,https://www.vg.no/sport/fotball/i/7lO6z3/johansen-dobbel-fikset-droemmestart-i-nations-league-nektet-aa-svare-for-feiringen,Sport,Fotball,"{""herrelandslaget fotball"",""lars lagerbäck"",sport,fotball}",vg,2018-09-06 22:35:00+02,Johansen-dobbel fikset drømmestart i Nations League – nektet å svare for feiringen,t
QlbyXx,https://www.vg.no/sport/fotball/i/QlbyXx/det-danske-amatoerlandslaget-slapp-med-tre-baklengs-naa-venter-wales,Sport,Fotball,"{""internasjonal fotball"",sport,fotball}",vg,2018-09-05 22:38:00+02,"Det danske amatørlandslaget slapp med tre baklengs, nå venter Wales",f
xRk8Rj,https://www.vg.no/sport/fotball/i/xRk8Rj/eurosport-reporter-tar-selvkritikk-for-spoersmaalet-foer-lehne-olsens-dommer-utbrudd,Sport,Fotball,"{eliteserien,""thomas lehne olsen"",sport,fotball}",vg,2018-09-05 21:19:00+02,Eurosport-reporter tar selvkritikk for spørsmålet før Lehne Olsens dommer-utbrudd,f
9m4Kql,https://www.vg.no/sport/fotball/i/9m4Kql/lagerback-boer-vrake-kapteinen-sin,Sport,Fotball,"{""herrelandslaget fotball"",""lars lagerbäck"",sport,fotball}",vg,2018-09-05 19:19:00+02,Lagerbäck bør vrake kapteinen sin,f
vm7OLp,https://www.vg.no/sport/fotball/i/vm7OLp/dette-kan-fotballjentene-faa-i-vm-bonus-saa-jaevlig-trist,Sport,Fotball,"{""kvinnelandslaget fotball"",""norges fotballforbund (nff)"",fifa,sport,fotball}",vg,2018-09-05 18:02:00+02,Dette kan fotballjentene få i VM-bonus: – Så jævlig trist,f
dd1mxo,https://www.vg.no/sport/fotball/i/dd1mxo/lagerback-gjoer-alt-for-at-norge-skal-vinne-fotballkamper,Sport,Fotball,"{""herrelandslaget fotball"",""kvinnelandslaget fotball"",""lars lagerbäck"",sport,fotball}",vg,2018-09-05 14:58:00+02,Lagerbäck gjør ALT for at Norge skal vinne fotballkamper,f
gPn0gk,https://www.vg.no/sport/fotball/i/gPn0gk/ada-hegerberg-om-landslaget-ingenting-er-forandret,Sport,Fotball,"{""kvinnelandslaget fotball"",""ada hegerberg"",sport,fotball}",vg,2018-09-05 13:25:00+02,Ada Hegerberg om landslaget: – Ingenting er forandret,f
A2w3ez,https://www.vg.no/sport/fotball/i/A2w3ez/lagerback-handler-absolutt-ikke-om-disrespekt-mot-damelandslaget,Sport,Fotball,"{""herrelandslaget fotball"",""kvinnelandslaget fotball"",""lars lagerbäck"",sport,fotball}",vg,2018-09-05 13:02:00+02,Lagerbäck: – Handler absolutt ikke om disrespekt mot damelandslaget,f
4dezeE,https://www.vg.no/sport/fotball/i/4dezeE/skal-vi-bare-glemme-hegerberg,Sport,Fotball,"{sport,fotball}",vg,2018-09-05 12:13:00+02,Skal vi bare glemme Hegerberg?,f
Rxe9LA,https://www.vg.no/sport/fotball/i/Rxe9LA/berge-har-blitt-en-seiersmaskin-eklere-og-mer-kynisk,Sport,Fotball,"{""norges herrelandslag i fotball"",""sander berge"",""belgisk fotball"",sport,fotball}",vg,2018-09-05 10:31:00+02,Berge har blitt en seiersmaskin: – Eklere og mer kynisk,f
Xw76bo,https://www.vg.no/sport/fotball/i/Xw76bo/sjefen-og-kapteinen-vil-ikke-si-om-de-oensker-hegerberg-med-i-vm,Sport,Fotball,"{""kvinnelandslaget fotball"",kvinnefotball,sport,fotball}",vg,2018-09-05 08:02:00+02,Sjefen og kapteinen vil ikke si om de ønsker Hegerberg med i VM,f
gPn00q,https://www.vg.no/sport/fotball/i/gPn00q/straffemissen-har-plaget-henne-i-maanedsvis-naa-kan-kaptein-mjelde-endelig-slappe-av,Sport,Fotball,"{""kvinnelandslaget fotball"",kvinnefotball,sport,fotball}",vg,2018-09-04 22:21:00+02,Straffemissen har plaget henne i månedsvis – nå kan kaptein Mjelde endelig slappe av,f
6nRkkL,https://www.vg.no/sport/fotball/i/6nRkkL/brann-supporteren-joergen-22-takker-for-stoetten-etter-t-bane-ulykken,Sport,Fotball,"{""sk brann"",sport,fotball}",vg,2018-09-04 22:02:00+02,Brann-supporteren Jørgen (22) takker for støtten etter T-bane-ulykken,f
bKvnEv,https://www.vg.no/sport/fotball/i/bKvnEv/herrelandslaget-stilte-ikke-paa-kvinnenes-skjebnekamp-daarlig,Sport,Fotball,"{fotball,intility,""herrelandslaget fotball"",""kvinnelandslaget fotball"",sport,fotball}",vg,2018-09-04 20:42:00+02,Herrelandslaget stilte ikke på kvinnenes skjebnekamp: – Dårlig!,f
VR8qAp,https://www.vg.no/sport/fotball/i/VR8qAp/en-av-de-aller-stoerste-triumfene,Sport,Fotball,"{""kvinnelandslaget fotball"",sport,fotball}",vg,2018-09-04 19:49:00+02,En av de aller største triumfene,f
G1La7m,https://www.vg.no/sport/fotball/i/G1La7m/norge-til-vm-etter-thrillerkamp-en-av-de-mest-emosjonelle-seirene,Sport,Fotball,"{""kvinnelandslaget fotball"",kvinnefotball,sport,fotball}",vg,2018-09-04 18:49:00+02,Norge til VM etter thrillerkamp: - En av de mest emosjonelle seirene,f
On9QdE,https://www.vg.no/sport/fotball/i/On9QdE/oedegaard-reagerer-paa-drillo-uttalelse-jeg-er-fortsatt-19-aar,Sport,Fotball,"{""herrelandslaget fotball"",""martin ødegaard"",sport,fotball}",vg,2018-09-04 15:50:00+02,Ødegaard reagerer på Drillo-uttalelse: – Jeg er fortsatt 19 år,f
G1La8l,https://www.vg.no/sport/fotball/i/G1La8l/hun-er-norges-farligste-angrepsvaapen-paa-klubblaget-er-utland-reserve,Sport,Fotball,"{kvinnefotball,""kvinnelandslaget fotball"",sport,fotball}",vg,2018-09-04 14:15:00+02,Hun er Norges farligste angrepsvåpen – på klubblaget er Utland reserve,f
0Eyn70,https://www.vg.no/sport/fotball/i/0Eyn70/sannsynligvis-historiens-beste-keeperutvalg-akkurat-naa,Sport,Fotball,"{""herrelandslaget fotball"",""lars lagerbäck"",sport,fotball}",vg,2018-09-04 13:57:00+02,«Sannsynligvis historiens beste keeperutvalg – akkurat nå»,f
l1yEw7,https://www.vg.no/sport/fotball/i/l1yEw7/nff-om-utskjelte-billettpriser-har-kanskje-gjort-noen-feilvurderinger,Sport,Fotball,"{""herrelandslaget fotball"",""norges fotballforbund (nff)"",sport,fotball}",vg,2018-09-04 12:38:00+02,NFF om utskjelte billettpriser: – Har kanskje gjort noen feilvurderinger,f
KvmyG7,https://www.vg.no/sport/fotball/i/KvmyG7/hevder-futsal-spillere-skal-erstatte-eriksen-co,Sport,Fotball,"{fotball,landslag,""gareth bale"",""dansk fotball"",""danmarks herrelandslag fotball"",""åge hareide"",futsal,sport,fotball}",vg,2018-09-04 12:38:00+02,Hevder futsal-spillere skal erstatte Eriksen & Co.,f
9m4O39,https://www.vg.no/sport/fotball/i/9m4O39/lagvenninnen-kan-snyte-hegerberg-for-gjev-pris-satt-ut-av-blodpropp,Sport,Fotball,"{tippetips,kvinnefotball,sport,fotball}",vg,2018-09-04 12:20:00+02,Lagvenninnen kan snyte Hegerberg for gjev pris - satt ut av blodpropp,f
vm7QGw,https://www.vg.no/sport/fotball/i/vm7QGw/det-er-aarets-stoerste-norske-fotballkamp,Sport,Fotball,"{""kvinnelandslaget fotball"",sport,fotball}",vg,2018-09-04 10:30:00+02,Det er årets største norske fotballkamp,f
1k9njQ,https://www.vg.no/sport/fotball/i/1k9njQ/blir-loepende-orientert-om-de-andre-kampene-i-vm-dramaet,Sport,Fotball,"{kvinnefotball,""kvinnelandslaget fotball"",sport,fotball}",vg,2018-09-04 08:53:00+02,Blir løpende orientert om de andre kampene i VM-dramaet,f
oRad9B,https://www.vg.no/sport/fotball/i/oRad9B/rbk-coolen-kaare-en-av-dem-som-brydde-seg-om-meg,Sport,Fotball,"{""rosenborg bk"",eliteserien,sport,fotball}",vg,2018-09-02 14:04:00+02,RBK-Coolen: - Kåre en av dem som brydde seg om meg,f
MgrRBB,https://www.vg.no/sport/fotball/i/MgrRBB/lagerback-roser-rbk-hansen-hadde-definitivt-kjempet-om-startplass,Sport,Fotball,"{eliteserien,""herrelandslaget fotball"",""rosenborg bk"",""lars lagerbäck"",""andré hansen"",sport,fotball}",vg,2018-09-04 08:07:00+02,Lagerbäck roser RBK-Hansen: – Hadde definitivt kjempet om startplass,f
p6eLjG,https://www.vg.no/sport/fotball/i/p6eLjG/lagerback-med-daarlig-nytt-til-unge-spillere,Sport,Fotball,"{""herrelandslaget fotball"",sport,fotball}",vg,2018-09-03 20:22:00+02,Lagerbäck med dårlig nytt til unge spillere,f
Kvm3K6,https://www.vg.no/sport/fotball/i/Kvm3K6/pimenta-svarer-for-mobbeanklagene-det-viktigste-naa-er-at-sannhetene-kommer-frem,Sport,Fotball,"{""svensk fotball"",""kongsvinger il"",sport,fotball}",vg,2018-09-03 19:27:00+02,Pimenta svarer for mobbeanklagene: – Det viktigste nå er at sannhetene kommer frem,f
dd1ORJ,https://www.vg.no/sport/fotball/i/dd1ORJ/dette-tjener-landslagsgutta-derfor-blir-det-ikke-danske-tilstander,Sport,Fotball,"{""herrelandslaget fotball"",""danmarks herrelandslag fotball"",""åge hareide"",sport,fotball}",vg,2018-09-03 18:09:00+02,Dette tjener landslagsgutta: Derfor blir det ikke «danske tilstander»,f
vm7QVX,https://www.vg.no/sport/fotball/i/vm7QVX/ada-hegerberg-nominert-til-aarets-spiller,Sport,Fotball,"{""ada hegerberg"",sport,fotball}",vg,2018-09-03 15:07:00+02,Ada Hegerberg nominert til årets spiller,f
BJKRW9,https://www.vg.no/sport/fotball/i/BJKRW9/knetroebbel-stoppet-caro-dagen-foer-gruppefinalen,Sport,Fotball,"{kvinnefotball,""kvinnelandslaget fotball"",""caroline graham hansen"",sport,fotball}",vg,2018-09-03 12:42:00+02,Knetrøbbel stoppet «Caro» dagen før gruppefinalen,f
J151Vj,https://www.vg.no/sport/fotball/i/J151Vj/lehne-olsen-venter-straff-etter-dommerutbruddet-pinlig-av-meg,Sport,Fotball,"{eliteserien,""norsk fotball"",""lillestrøm sk"",""thomas lehne olsen"",sport,fotball}",vg,2018-09-03 11:04:00+02,Lehne Olsen venter straff etter dommerutbruddet: – Pinlig av meg,f
m69621,https://www.vg.no/sport/fotball/i/m69621/krise-i-danmark-skal-spille-to-kamper-uten-hareide,Sport,Fotball,"{""åge hareide"",""danmarks herrelandslag fotball"",sport,fotball}",vg,2018-09-03 07:02:00+02,Krise i Danmark: Skal spille to kamper uten Hareide,f
KvmvX5,https://www.vg.no/sport/fotball/i/KvmvX5/alexander-bom-bom-bom-soederlund-har-spilt-609-minutter-uten-seriemaal,Sport,Fotball,"{eliteserien,""rosenborg bk"",""fk haugesund"",""norsk fotball"",sport,fotball}",vg,2018-09-03 06:29:00+02,Alexander bom-bom-bom: Søderlund har spilt 609 minutter uten seriemål,f
vm7mp5,https://www.vg.no/sport/fotball/i/vm7mp5/krise-for-zlatans-la-galaxy-fortjener-ikke-aa-naa-playoffs,Sport,Fotball,"{mls,""la galaxy"",""zlatan ibrahimovic"",""ola kamara"",sport,fotball}",vg,2018-09-03 01:45:00+02,Krise for Zlatans LA Galaxy: – Fortjener ikke å nå playoffs,f
0EyEJE,https://www.vg.no/sport/fotball/i/0EyEJE/frode-kippe-raste-mot-amin-nouri-hva-i-h-holder-du-paa-med,Sport,Fotball,"{eliteserien,""frode kippe"",""amin nouri"",""lillestrøm sk"",""vålerenga fotball"",sport,fotball}",vg,2018-09-02 23:18:00+02,Frode Kippe raste mot Amin Nouri: – Hva i h...... holder du på med?,f
oRbRPV,https://www.vg.no/sport/fotball/i/oRbRPV/her-koker-det-over-for-lehne-olsen-bare-aa-beklage,Sport,Fotball,"{eliteserien,""lillestrøm sk"",""vålerenga fotball"",sport,fotball}",vg,2018-09-02 21:14:00+02,Her koker det over for Lehne Olsen: - Bare å beklage,f
G1L1n6,https://www.vg.no/sport/fotball/i/G1L1n6/messi-broet-barriere-i-maalfest-barcelona-smadret-lille-huesca,Sport,Fotball,"{""spansk fotball"",""fc barcelona "",""lionel messi"",sport,fotball}",vg,2018-09-02 20:22:00+02,Messi brøt barriere i målfest – Barcelona smadret lille Huesca,f
l1y1l7,https://www.vg.no/sport/fotball/i/l1y1l7/eurosport-studio-knekker-sammen-av-latter-etter-nystemten-stunt,Sport,Fotball,"{eliteserien,""ranheim tf"",""sk brann"",sport,fotball}",vg,2018-09-02 20:08:00+02,Eurosport-studio knekker sammen av latter etter «Nystemten»-stunt,f
zLJLbb,https://www.vg.no/sport/fotball/i/zLJLbb/bendik-bye-oedela-for-starts-mulighet-til-sin-foerste-borteseier-siden-mai-2015,Sport,Fotball,"{eliteserien,""kristiansund bk"",""ik start"",""kjetil rekdal"",sport,fotball}",vg,2018-09-02 20:01:00+02,Bendik Bye ødela for Starts mulighet til sin første borteseier siden mai 2015,f
5VgVwb,https://www.vg.no/sport/fotball/i/5VgVwb/matchvinneren-den-foerste-landet-paa-maanen-og-den-andre-landet-paa-mars,Sport,Fotball,"{eliteserien,""rosenborg bk"",haugesund,""norsk fotball"",sport,fotball}",vg,2018-09-02 19:56:00+02,"Matchvinneren: – Den første landet på månen, og den andre landet på Mars",f
5VgVym,https://www.vg.no/sport/fotball/i/5VgVym/bakke-etter-at-glimt-sendte-sarpsborg-08-ned-paa-jorden-igjen-i-dag-var-de-bedre-enn-oss,Sport,Fotball,"{eliteserien,bodø/glimt,""sarpsborg 08"",sport,fotball}",vg,2018-09-02 19:54:00+02,Bakke etter at Glimt sendte Sarpsborg 08 ned på jorden igjen: - I dag var de bedre enn oss,f
EoMoR3,https://www.vg.no/sport/fotball/i/EoMoR3/pusterom-for-mourinho-tross-roedt-kort-han-er-en-naiv-gutt,Sport,Fotball,"{""premier league"",""manchester united"",""burnley fc"",""tottenham hotspur fc"",""watford fc"",sport,fotball}",vg,2018-09-02 18:52:00+02,Pusterom for Mourinho tross rødt kort: – Han er en naiv gutt,f
VR8R53,https://www.vg.no/sport/fotball/i/VR8R53/vg-foelger-kampene-i-eliteserien,Sport,Fotball,"{eliteserien,""norsk fotball"",sport,fotball}",vg,2018-09-02 18:01:00+02,VG følger kampene i Eliteserien,f
6nAaM8,https://www.vg.no/sport/fotball/i/6nAaM8/aage-hareide-til-vg-jeg-synes-ikke-noe-om-var,Sport,Fotball,"{""åge hareide"",""danmarks herrelandslag fotball"",sport,fotball}",vg,2018-09-02 15:52:00+02,Åge Hareide til VG: - Jeg synes ikke noe om VAR,f
21x1JB,https://www.vg.no/sport/fotball/i/21x1JB/innbytter-orry-larsen-fikset-brann-seier,Sport,Fotball,"{sport,fotball}",vg,2018-09-02 19:53:00+02,Innbytter Orry Larsen fikset Brann-seier,t
8w8wxw,https://www.vg.no/sport/fotball/i/8w8wxw/her-kan-du-foelge-burnley-manchester-united-og-watford-tottenham,Sport,Fotball,"{""premier league"",""manchester united"",""tottenham hotspur fc"",sport,fotball}",vg,2018-09-02 18:02:00+02,Her kan du følge Burnley - Manchester United og Watford - Tottenham,t
rLRLd0,https://www.vg.no/sport/fotball/i/rLRLd0/sen-scoring-hindret-arsenal-flause,Sport,Fotball,"{""premier league"",""arsenal fc"",""cardiff city"",sport,fotball}",vg,2018-09-02 16:47:00+02,Sen scoring hindret Arsenal-flause,t
gPeXK1,https://www.vg.no/sport/fotball/i/gPeXK1/herlovsen-advarer-mot-lagkamerat-i-gruppefinalen,Sport,Fotball,"{kvinnefotball,""kvinnelandslaget fotball"",sport,fotball}",vg,2018-09-02 13:09:00+02,Herlovsen advarer mot lagkamerat i gruppefinalen,f
KvAw7y,https://www.vg.no/sport/fotball/i/KvAw7y/smaradona-klar-for-aa-senke-vaalerenga-haaper-paa-10-000-paa-aaraasen,Sport,Fotball,"{eliteserien,""norsk fotball"",""sandefjord fotball"",""lillestrøm sk"",sport,fotball}",vg,2018-09-02 12:11:00+02,«Smaradona» klar for å senke Vålerenga: – Håper på 10.000 på Åråsen,f
dd1d5o,https://www.vg.no/sport/fotball/i/dd1d5o/cristiano-ronaldo-kritiseres-han-er-en-egoist,Sport,Fotball,"{""cristiano ronaldo"",""serie a"",""real madrid cf "",sport,fotball}",vg,2018-09-02 09:34:00+02,Cristiano Ronaldo kritiseres: – Han er en egoist,f
zLjR2O,https://www.vg.no/sport/fotball/i/zLjR2O/tallene-som-gir-mourinho-grunn-til-aa-fortvile,Sport,Fotball,"{tippetips,sport,fotball}",vg,2018-09-02 08:39:00+02,Tallene som gir Mourinho grunn til å fortvile,f
kajqAX,https://www.vg.no/sport/fotball/i/kajqAX/vaalerenga-gutten-nasberg-er-klar-til-aa-gaa-i-krigen-jeg-er-ikke-glad-i-dem,Sport,Fotball,"{eliteserien,""vålerenga fotball"",""lillestrøm sk"",sport,fotball}",vg,2018-09-02 07:55:00+02,Vålerenga-gutten Näsberg er klar til å gå i krigen: – Jeg er ikke glad i dem,f
8w8lAG,https://www.vg.no/sport/fotball/i/8w8lAG/fellah-tror-fortsatt-sandefjord-kan-overleve-hvis-ikke-hadde-jeg-ikke-kommet,Sport,Fotball,"{eliteserien,""stabæk fotball"",""sandefjord fotball"",sport,fotball}",vg,2018-09-02 07:53:00+02,Fellah tror fortsatt Sandefjord kan overleve: – Hvis ikke hadde jeg ikke kommet,f
1k9PLW,https://www.vg.no/sport/fotball/i/1k9PLW/cristiano-ronaldo-fortsatt-maalloes-i-serie-a,Sport,Fotball,"{sport,fotball}",vg,2018-09-01 22:23:00+02,Cristiano Ronaldo fortsatt målløs i Serie A,f
7lOnG9,https://www.vg.no/sport/fotball/i/7lOnG9/gikk-fra-syndebukk-til-helt-jeg-var-langt-nede,Sport,Fotball,"{eliteserien,""stabæk fotball"",""sandefjord fotball"",sport,fotball}",vg,2018-09-01 20:02:00+02,Gikk fra syndebukk til helt: – Jeg var langt nede,f
QlbRz4,https://www.vg.no/sport/fotball/i/QlbRz4/mareritt-for-nyland-og-villa,Sport,Fotball,"{""aston villa fc"",""sheffield united fc"",championship,""ørjan håskjold nyland"",sport,fotball}",vg,2018-09-01 18:10:00+02,Mareritt for Nyland og Villa,f
0Eyj7G,https://www.vg.no/sport/fotball/i/0Eyj7G/centimetere-fra-scoring,Sport,Fotball,"{""premier league"",""chelsea fc "",""afc bournemouth"",""everton fc"",""huddersfield town fc"",""brighton & hove albion fc"",""fulham fc"",""crystal palace fc"",""southampton fc"",""west ham united fc"",wolverhampton,sport,fotball}",vg,2018-09-01 17:53:00+02,Chelsea avgjorde sent igjen - «Moi» nektet av tverrliggeren,f
l1ygW9,https://www.vg.no/sport/fotball/i/l1ygW9/klopp-oppgitt-etter-pinlig-alisson-tabbe,Sport,Fotball,"{""liverpool fc"",""premier league"",sport,fotball}",vg,2018-09-01 15:21:00+02,Klopp oppgitt etter pinlig Alisson-tabbe,f
WL5lmj,https://www.vg.no/sport/fotball/i/WL5lmj/rett-fra-fengselsstraff-til-messi-moete,Sport,Fotball,"{""spansk fotball"",sport,fotball}",vg,2018-09-01 13:22:00+02,Rett fra fengselsstraff til Messi-møte,f
On9bq3,https://www.vg.no/sport/fotball/i/On9bq3/pimenta-suspendert-etter-mobbe-anklager-i-brommapojkarna,Sport,Fotball,"{""kongsvinger il"",sport,fotball}",vg,2018-09-01 10:50:00+02,Pimenta suspendert etter mobbe-anklager i Brommapojkarna,f
G1Av5q,https://www.vg.no/sport/fotball/i/G1Av5q/kippe-fikk-vif-tyn-etter-denne-tv-tilten-ikke-stolt-av-det-oeyeblikket,Sport,Fotball,"{eliteserien,""vålerenga fotball"",""lillestrøm sk"",""frode kippe"",sport,fotball}",vg,2018-09-01 10:24:00+02,Kippe fikk VIF-tyn etter denne TV-tilten: - Ikke stolt av det øyeblikket,f
bKry9B,https://www.vg.no/sport/fotball/i/bKry9B/historien-tilsier-rbk-gull-brann-maa-gjoere-noe-kun-godset-har-klart,Sport,Fotball,"{eliteserien,""rosenborg bk"",sport,fotball}",vg,2018-09-01 09:22:00+02,Historien tilsier RBK-gull: Brann må gjøre noe kun Godset har klart,f
Rxd3L8,https://www.vg.no/sport/fotball/i/Rxd3L8/derfor-ansatte-klopp-egen-innkast-trener-i-liverpool,Sport,Fotball,"{tippetips,sport,fotball}",vg,2018-09-01 08:04:00+02,Derfor ansatte Klopp egen innkast-trener i Liverpool,f
J15WQ4,https://www.vg.no/sport/fotball/i/J15WQ4/luis-pimenta-i-toeff-konflikt-i-sverige-jeg-ble-fryst-ut,Sport,Fotball,"{""svensk fotball"",allsvenskan,sport,fotball}",vg,2018-08-31 23:36:00+02,Luis Pimenta i tøff konflikt i Sverige: – Jeg ble fryst ut,f
Rxd3Br,https://www.vg.no/sport/fotball/i/Rxd3Br/solbakken-en-av-mine-stoerste-opplevelser,Sport,Fotball,"{""europa league"",""fc københavn"",""ståle solbakken"",sport,fotball}",vg,2018-08-31 17:22:00+02,Solbakken: – En av mine største opplevelser,f
4dA6jq,https://www.vg.no/sport/fotball/i/4dA6jq/mourinho-sparking-kan-tangere-rekord,Sport,Fotball,"{""manchester united"",""josé mourinho"",sport,fotball}",vg,2018-08-31 17:17:00+02,Mourinho-sparking kan tangere rekord,f
wEjWQP,https://www.vg.no/sport/fotball/i/wEjWQP/derfor-er-abu-den-siste-brikken-i-deilas-puslespill,Sport,Fotball,"{eliteserien,""vålerenga fotball"",""sk brann"",sport,fotball}",vg,2018-08-31 15:12:00+02,Derfor er Abu den siste brikken i Deilas puslespill,f
wEjymG,https://www.vg.no/sport/fotball/i/wEjymG/norsk-moete-for-rosenborg-og-sarpsborg-i-europa-league,Sport,Fotball,"{""europa league"",""sarpsborg 08"",""rosenborg bk"",sport,fotball}",vg,2018-08-31 13:43:00+02,«Norsk» møte for Rosenborg og Sarpsborg i Europa League,f
P3Ar20,https://www.vg.no/sport/fotball/i/P3Ar20/landslagssjefen-om-vm-sjansene-kan-fort-bli-slik-at-vi-maa-ha-fire-poeng,Sport,Fotball,"{kvinnefotball,""kvinnelandslaget fotball"",sport,fotball}",vg,2018-08-31 13:32:00+02,Landslagssjefen om VM-sjansene: - Kan fort bli slik at vi må ha fire poeng,f
l1ygR3,https://www.vg.no/sport/fotball/i/l1ygR3/walker-kanon-sikret-city-seier,Sport,Fotball,"{""manchester city"",""premier league"",sport,fotball}",vg,2018-09-01 20:21:00+02,Walker-kanon sikret City-seier,t
bKvMKk,https://www.vg.no/sport/fotball/i/bKvMKk/norge-lekte-seg-og-vant-4-0-nederland-blir-en-helt-annen-kamp,Sport,Fotball,"{kvinnefotball,sport,fotball}",vg,2018-08-31 21:53:00+02,Norge lekte seg og vant 4–0: – Nederland blir en helt annen kamp,t
J1AKlX,https://www.vg.no/sport/fotball/i/J1AKlX/mourinho-i-maktkamp-om-united-stjerne-en-alvorlig-smell,Sport,Fotball,"{sport,fotball}",vg,2018-08-31 11:44:00+02,Mourinho i maktkamp om United-stjerne: – En alvorlig smell,f
e1xl6l,https://www.vg.no/sport/fotball/i/e1xl6l/askeladden-er-fra-sarpsborg,Sport,Fotball,"{sport,fotball}",vg,2018-08-31 10:45:00+02,Askeladden er fra Sarpsborg!,f
